festival_date,dong_name,total_visitors_daily,local_visitors_daily,foreign_visitors_daily,is_festival_active,festival_name,sigungu_name,day_of_week,festival_type,has_celebrity_performance,festival_duration,weather_station_id,min_temperature,max_temperature,rain_duration_active_hours,total_rainfall_active_hours,is_public_holiday,year,month,day,is_weekend,is_final_holiday,daily_festival_attendance_y
2023-08-23,양구읍,18368,13962,4406,0,없음,데이터없음,2,없음,0,0,211,20.9,29.7,9.0,64.10000000000001,0,2023,8,23,0,0,0
2023-08-23,영월읍,24216,15774,8442,0,없음,데이터없음,2,없음,0,0,121,20.7,31.7,4.0,49.2,0,2023,8,23,0,0,0
2023-08-23,용평면,13492,4050,9443,0,없음,데이터없음,2,없음,0,0,100,17.7,27.1,4.0,8.8,0,2023,8,23,0,0,0
2023-08-23,조양동,46242,29715,16527,0,없음,데이터없음,2,없음,0,0,90,20.6,28.6,8.0,58.400000000000006,0,2023,8,23,0,0,0
2023-08-23,죽왕면,11487,4732,6755,0,없음,데이터없음,2,없음,0,0,90,20.6,28.6,8.0,58.400000000000006,0,2023,8,23,0,0,0
2023-08-23,천곡동,43340,33110,10230,0,없음,데이터없음,2,없음,0,0,106,21.8,30.1,2.0,3.2,0,2023,8,23,0,0,0
2023-08-23,청일면,1372,850,522,0,없음,데이터없음,2,없음,0,0,212,21.7,29.2,9.0,23.2,0,2023,8,23,0,0,0
2023-08-23,홍천읍,38650,29074,9576,0,없음,데이터없음,2,없음,0,0,212,21.7,29.2,9.0,23.2,0,2023,8,23,0,0,0
2023-08-23,황지동,17602,13710,3892,0,없음,데이터없음,2,없음,0,0,216,18.5,28.8,2.0,13.1,0,2023,8,23,0,0,0
2023-08-23,효자1동,3178,1648,1530,0,없음,데이터없음,2,없음,0,0,101,21.2,30.3,9.0,76.5,0,2023,8,23,0,0,0
2023-08-24,강동면,12946,6244,6702,0,없음,데이터없음,3,없음,0,0,105,22.0,24.6,12.0,21.1,0,2023,8,24,0,0,0
2023-08-24,경포동,37905,19352,18554,0,없음,데이터없음,3,없음,0,0,105,22.0,24.6,12.0,21.1,0,2023,8,24,0,0,0
2023-08-24,고한읍,10118,4868,5250,0,없음,데이터없음,3,없음,0,0,216,18.5,22.5,12.0,18.3,0,2023,8,24,0,0,0
2023-08-24,공근면,2835,1642,1194,0,없음,데이터없음,3,없음,0,0,114,22.1,28.1,3.0,1.9,0,2023,8,24,0,0,0
2023-08-24,김화읍,2779,1904,875,0,없음,데이터없음,3,없음,0,0,95,20.4,24.9,5.0,2.2,0,2023,8,24,0,0,0
2023-08-24,대화면,5957,4386,1572,0,없음,데이터없음,3,없음,0,0,121,20.4,25.5,7.0,19.5,0,2023,8,24,0,0,0
2023-08-24,둔내면,10482,3913,6570,0,없음,데이터없음,3,없음,0,0,100,17.6,22.3,13.0,41.5,0,2023,8,24,0,0,0
2023-08-24,묵호동,8022,4025,3997,0,없음,데이터없음,3,없음,0,0,106,21.2,23.1,6.0,14.0,0,2023,8,24,0,0,0
2023-08-24,발한동,11151,8662,2488,0,없음,데이터없음,3,없음,0,0,106,21.2,23.1,6.0,14.0,0,2023,8,24,0,0,0
2023-08-24,봉평면,13013,5260,7752,0,없음,데이터없음,3,없음,0,0,100,17.6,22.3,13.0,41.5,0,2023,8,24,0,0,0
2023-08-24,사내면,7308,3766,3542,0,없음,데이터없음,3,없음,0,0,95,20.4,24.9,5.0,2.2,0,2023,8,24,0,0,0
2023-08-24,사북읍,16037,6030,10006,0,없음,데이터없음,3,없음,0,0,216,18.5,22.5,12.0,18.3,0,2023,8,24,0,0,0
2023-08-24,양구읍,18312,13968,4344,0,없음,데이터없음,3,없음,0,0,211,20.8,25.5,6.0,9.9,0,2023,8,24,0,0,0
2023-08-24,영월읍,24126,15603,8522,0,없음,데이터없음,3,없음,0,0,121,20.4,25.5,7.0,19.5,0,2023,8,24,0,0,0
2023-08-24,용평면,12436,3930,8505,0,없음,데이터없음,3,없음,0,0,100,17.6,22.3,13.0,41.5,0,2023,8,24,0,0,0
2023-08-24,조양동,46669,29886,16782,0,없음,데이터없음,3,없음,0,0,90,21.0,24.2,9.0,28.7,0,2023,8,24,0,0,0
2023-08-24,죽왕면,10468,4487,5982,0,없음,데이터없음,3,없음,0,0,90,21.0,24.2,9.0,28.7,0,2023,8,24,0,0,0
2023-08-24,천곡동,42371,32624,9748,0,없음,데이터없음,3,없음,0,0,106,21.2,23.1,6.0,14.0,0,2023,8,24,0,0,0
2023-08-24,청일면,1379,808,570,0,없음,데이터없음,3,없음,0,0,212,20.9,26.3,7.0,3.6,0,2023,8,24,0,0,0
2023-08-24,홍천읍,38857,29396,9460,0,없음,데이터없음,3,없음,0,0,212,20.9,26.3,7.0,3.6,0,2023,8,24,0,0,0
2023-08-24,황지동,17087,13366,3720,0,없음,데이터없음,3,없음,0,0,216,18.5,22.5,12.0,18.3,0,2023,8,24,0,0,0
2023-08-24,효자1동,2650,1726,924,0,없음,데이터없음,3,없음,0,0,101,20.7,23.7,9.0,17.299999999999997,0,2023,8,24,0,0,0
2023-08-25,강동면,15694,7049,8645,0,없음,데이터없음,4,없음,0,0,105,22.2,28.4,0.0,0.0,0,2023,8,25,0,0,0
2023-08-25,경포동,45868,22134,23734,0,없음,데이터없음,4,없음,0,0,105,22.2,28.4,0.0,0.0,0,2023,8,25,0,0,0
2023-08-25,고한읍,12114,4946,7168,0,없음,데이터없음,4,없음,0,0,216,18.0,27.5,0.0,0.0,0,2023,8,25,0,0,0
2023-08-25,공근면,4935,2656,2278,1,제2회 소(牛)맥 프리미엄 페스티벌,횡성군,4,기타,0,3,114,23.8,29.5,0.0,0.0,0,2023,8,25,0,0,1675
2023-08-25,김화읍,3504,2328,1176,0,없음,데이터없음,4,없음,0,0,95,20.6,28.9,1.0,0.2,0,2023,8,25,0,0,0
2023-08-25,대화면,6766,4683,2082,0,없음,데이터없음,4,없음,0,0,121,21.0,29.1,0.0,0.0,0,2023,8,25,0,0,0
2023-08-25,둔내면,13976,4333,9642,0,없음,데이터없음,4,없음,0,0,100,18.7,26.0,0.0,0.0,0,2023,8,25,0,0,0
2023-08-25,묵호동,10798,4718,6080,0,없음,데이터없음,4,없음,0,0,106,21.6,25.4,0.0,0.0,0,2023,8,25,0,0,0
2023-08-25,발한동,11602,8718,2884,0,없음,데이터없음,4,없음,0,0,106,21.6,25.4,0.0,0.0,0,2023,8,25,0,0,0
2023-08-25,봉평면,16482,5660,10822,0,없음,데이터없음,4,없음,0,0,100,18.7,26.0,0.0,0.0,0,2023,8,25,0,0,0
2023-08-25,사내면,7346,4070,3276,0,없음,데이터없음,4,없음,0,0,95,20.6,28.9,1.0,0.2,0,2023,8,25,0,0,0
2023-08-25,사북읍,18655,6216,12439,0,없음,데이터없음,4,없음,0,0,216,18.0,27.5,0.0,0.0,0,2023,8,25,0,0,0
2023-08-25,양구읍,20489,15396,5092,0,없음,데이터없음,4,없음,0,0,211,21.3,30.3,0.0,0.0,0,2023,8,25,0,0,0
2023-08-25,영월읍,26862,16132,10731,0,없음,데이터없음,4,없음,0,0,121,21.0,29.1,0.0,0.0,0,2023,8,25,0,0,0
2023-08-25,용평면,16457,4330,12128,0,없음,데이터없음,4,없음,0,0,100,18.7,26.0,0.0,0.0,0,2023,8,25,0,0,0
2023-08-25,조양동,52860,31658,21203,0,없음,데이터없음,4,없음,0,0,90,21.5,26.1,0.0,0.0,0,2023,8,25,0,0,0
2023-08-25,죽왕면,15603,5334,10269,0,없음,데이터없음,4,없음,0,0,90,21.5,26.1,0.0,0.0,0,2023,8,25,0,0,0
2023-08-25,천곡동,46634,34720,11914,0,없음,데이터없음,4,없음,0,0,106,21.6,25.4,0.0,0.0,0,2023,8,25,0,0,0
2023-08-25,청일면,1928,906,1022,0,없음,데이터없음,4,없음,0,0,212,22.5,30.6,0.0,0.0,0,2023,8,25,0,0,0
2023-08-25,홍천읍,43130,30744,12386,0,없음,데이터없음,4,없음,0,0,212,22.5,30.6,0.0,0.0,0,2023,8,25,0,0,0
2023-08-25,황지동,20349,15564,4784,0,없음,데이터없음,4,없음,0,0,216,18.0,27.5,0.0,0.0,0,2023,8,25,0,0,0
2023-08-25,효자1동,2149,1796,354,1,2024 온세대 합창페스티벌,춘천시,4,문화예술,0,1,101,21.8,30.7,0.0,0.0,0,2023,8,25,0,0,13205
2023-08-26,강동면,21077,6730,14346,0,없음,데이터없음,5,없음,0,0,105,23.3,30.9,0.0,0.0,0,2023,8,26,1,1,0
2023-08-26,경포동,57295,20206,37090,0,없음,데이터없음,5,없음,0,0,105,23.3,30.9,0.0,0.0,0,2023,8,26,1,1,0
2023-08-26,고한읍,16250,4529,11722,0,없음,데이터없음,5,없음,0,0,216,15.4,27.0,0.0,0.0,0,2023,8,26,1,1,0
2023-08-26,공근면,6464,2454,4011,1,제2회 소(牛)맥 프리미엄 페스티벌,횡성군,5,기타,0,3,114,23.1,29.8,0.0,0.0,0,2023,8,26,1,1,2950
2023-08-26,김화읍,3966,2034,1932,0,없음,데이터없음,5,없음,0,0,95,20.4,29.0,0.0,0.0,0,2023,8,26,1,1,0
2023-08-26,대화면,7830,4319,3510,0,없음,데이터없음,5,없음,0,0,121,20.7,29.7,0.0,0.0,0,2023,8,26,1,1,0
2023-08-26,둔내면,18053,3734,14318,0,없음,데이터없음,5,없음,0,0,100,17.1,26.1,0.0,0.0,0,2023,8,26,1,1,0
2023-08-26,묵호동,17353,5260,12092,0,없음,데이터없음,5,없음,0,0,106,21.5,27.9,0.0,0.0,0,2023,8,26,1,1,0
2023-08-26,발한동,11326,6699,4627,0,없음,데이터없음,5,없음,0,0,106,21.5,27.9,0.0,0.0,0,2023,8,26,1,1,0
2023-08-26,봉평면,25056,5456,19600,0,없음,데이터없음,5,없음,0,0,100,17.1,26.1,0.0,0.0,0,2023,8,26,1,1,0
2023-08-26,사내면,9558,3126,6433,0,없음,데이터없음,5,없음,0,0,95,20.4,29.0,0.0,0.0,0,2023,8,26,1,1,0
2023-08-26,사북읍,24927,5316,19610,0,없음,데이터없음,5,없음,0,0,216,15.4,27.0,0.0,0.0,0,2023,8,26,1,1,0
2023-08-26,양구읍,19292,12348,6944,0,없음,데이터없음,5,없음,0,0,211,20.2,29.7,0.0,0.0,0,2023,8,26,1,1,0
2023-08-26,영월읍,31486,13366,18120,0,없음,데이터없음,5,없음,0,0,121,20.7,29.7,0.0,0.0,0,2023,8,26,1,1,0
2023-08-26,용평면,26810,3706,23104,0,없음,데이터없음,5,없음,0,0,100,17.1,26.1,0.0,0.0,0,2023,8,26,1,1,0
2023-08-26,조양동,62020,28830,33190,0,없음,데이터없음,5,없음,0,0,90,21.3,28.6,0.0,0.0,0,2023,8,26,1,1,0
2023-08-26,죽왕면,24132,4518,19614,0,없음,데이터없음,5,없음,0,0,90,21.3,28.6,0.0,0.0,0,2023,8,26,1,1,0
2023-08-26,천곡동,47604,30867,16737,0,없음,데이터없음,5,없음,0,0,106,21.5,27.9,0.0,0.0,0,2023,8,26,1,1,0
2023-08-26,청일면,3188,840,2348,0,없음,데이터없음,5,없음,0,0,212,21.4,29.9,0.0,0.0,0,2023,8,26,1,1,0
2023-08-26,홍천읍,48086,26716,21371,0,없음,데이터없음,5,없음,0,0,212,21.4,29.9,0.0,0.0,0,2023,8,26,1,1,0
2023-08-26,황지동,19082,12260,6822,0,없음,데이터없음,5,없음,0,0,216,15.4,27.0,0.0,0.0,0,2023,8,26,1,1,0
2023-08-26,효자1동,2558,1928,630,0,없음,데이터없음,5,없음,0,0,101,20.8,29.8,0.0,0.0,0,2023,8,26,1,1,0
2023-08-27,강동면,20062,6752,13310,0,없음,데이터없음,6,없음,0,0,105,20.8,27.8,0.0,0.0,0,2023,8,27,1,1,0
2023-08-27,경포동,54842,21525,33316,0,없음,데이터없음,6,없음,0,0,105,20.8,27.8,0.0,0.0,0,2023,8,27,1,1,0
2023-08-27,고한읍,15708,4529,11179,0,없음,데이터없음,6,없음,0,0,216,15.9,25.1,0.0,0.0,0,2023,8,27,1,1,0
2023-08-27,공근면,5215,1984,3230,1,제2회 소(牛)맥 프리미엄 페스티벌,횡성군,6,기타,0,3,114,21.4,29.6,0.0,0.0,0,2023,8,27,1,1,2375
2023-08-27,김화읍,3784,1799,1984,0,없음,데이터없음,6,없음,0,0,95,18.8,27.8,0.0,0.0,0,2023,8,27,1,1,0
2023-08-27,대화면,6506,3518,2989,0,없음,데이터없음,6,없음,0,0,121,20.1,30.0,0.0,0.0,0,2023,8,27,1,1,0
2023-08-27,둔내면,18330,3668,14662,0,없음,데이터없음,6,없음,0,0,100,14.1,22.3,0.0,0.0,0,2023,8,27,1,1,0
2023-08-27,묵호동,14794,4806,9989,0,없음,데이터없음,6,없음,0,0,106,20.4,25.2,0.0,0.0,0,2023,8,27,1,1,0
2023-08-27,발한동,9552,5803,3748,0,없음,데이터없음,6,없음,0,0,106,20.4,25.2,0.0,0.0,0,2023,8,27,1,1,0
2023-08-27,봉평면,25200,5761,19439,0,없음,데이터없음,6,없음,0,0,100,14.1,22.3,0.0,0.0,0,2023,8,27,1,1,0
2023-08-27,사내면,10241,3241,7000,0,없음,데이터없음,6,없음,0,0,95,18.8,27.8,0.0,0.0,0,2023,8,27,1,1,0
2023-08-27,사북읍,21486,4890,16597,0,없음,데이터없음,6,없음,0,0,216,15.9,25.1,0.0,0.0,0,2023,8,27,1,1,0
2023-08-27,양구읍,17748,12072,5677,0,없음,데이터없음,6,없음,0,0,211,19.1,28.9,0.0,0.0,0,2023,8,27,1,1,0
2023-08-27,영월읍,29284,13044,16240,0,없음,데이터없음,6,없음,0,0,121,20.1,30.0,0.0,0.0,0,2023,8,27,1,1,0
2023-08-27,용평면,27276,3451,23824,0,없음,데이터없음,6,없음,0,0,100,14.1,22.3,0.0,0.0,0,2023,8,27,1,1,0
2023-08-27,조양동,55702,27741,27962,0,없음,데이터없음,6,없음,0,0,90,21.2,25.6,0.0,0.0,0,2023,8,27,1,1,0
2023-08-27,죽왕면,20496,4599,15897,0,없음,데이터없음,6,없음,0,0,90,21.2,25.6,0.0,0.0,0,2023,8,27,1,1,0
2023-08-27,천곡동,39277,26474,12803,0,없음,데이터없음,6,없음,0,0,106,20.4,25.2,0.0,0.0,0,2023,8,27,1,1,0
2023-08-27,청일면,3003,924,2079,0,없음,데이터없음,6,없음,0,0,212,20.0,29.0,0.0,0.0,0,2023,8,27,1,1,0
2023-08-27,홍천읍,40348,24328,16020,0,없음,데이터없음,6,없음,0,0,212,20.0,29.0,0.0,0.0,0,2023,8,27,1,1,0
2023-08-27,황지동,16254,10430,5824,0,없음,데이터없음,6,없음,0,0,216,15.9,25.1,0.0,0.0,0,2023,8,27,1,1,0
2023-08-27,효자1동,1813,1446,368,0,없음,데이터없음,6,없음,0,0,101,20.1,28.8,0.0,0.0,0,2023,8,27,1,1,0
2023-08-28,강동면,13976,6048,7928,0,없음,데이터없음,0,없음,0,0,105,22.0,23.6,7.0,7.8,0,2023,8,28,0,0,0
2023-08-28,경포동,39862,19450,20412,0,없음,데이터없음,0,없음,0,0,105,22.0,23.6,7.0,7.8,0,2023,8,28,0,0,0
2023-08-28,고한읍,10164,4952,5212,0,없음,데이터없음,0,없음,0,0,216,17.7,22.5,0.0,0.0,0,2023,8,28,0,0,0
2023-08-28,공근면,3104,1712,1393,0,없음,데이터없음,0,없음,0,0,114,22.1,27.4,0.0,0.0,0,2023,8,28,0,0,0
2023-08-28,김화읍,2814,1992,822,0,없음,데이터없음,0,없음,0,0,95,19.3,22.7,11.0,8.0,0,2023,8,28,0,0,0
2023-08-28,대화면,6128,4508,1620,0,없음,데이터없음,0,없음,0,0,121,20.7,27.4,0.0,0.0,0,2023,8,28,0,0,0
2023-08-28,둔내면,11410,3882,7528,0,없음,데이터없음,0,없음,0,0,100,16.8,19.8,6.0,1.6,0,2023,8,28,0,0,0
2023-08-28,묵호동,7896,3812,4084,0,없음,데이터없음,0,없음,0,0,106,21.3,24.8,7.0,2.2,0,2023,8,28,0,0,0
2023-08-28,발한동,9692,7252,2440,0,없음,데이터없음,0,없음,0,0,106,21.3,24.8,7.0,2.2,0,2023,8,28,0,0,0
2023-08-28,봉평면,13888,5474,8414,0,없음,데이터없음,0,없음,0,0,100,16.8,19.8,6.0,1.6,0,2023,8,28,0,0,0
2023-08-28,사내면,6090,3602,2488,0,없음,데이터없음,0,없음,0,0,95,19.3,22.7,11.0,8.0,0,2023,8,28,0,0,0
2023-08-28,사북읍,16422,6216,10206,0,없음,데이터없음,0,없음,0,0,216,17.7,22.5,0.0,0.0,0,2023,8,28,0,0,0
2023-08-28,양구읍,17742,14192,3549,0,없음,데이터없음,0,없음,0,0,211,19.9,22.1,11.0,4.0,0,2023,8,28,0,0,0
2023-08-28,영월읍,24426,15886,8540,0,없음,데이터없음,0,없음,0,0,121,20.7,27.4,0.0,0.0,0,2023,8,28,0,0,0
2023-08-28,용평면,13846,4193,9653,0,없음,데이터없음,0,없음,0,0,100,16.8,19.8,6.0,1.6,0,2023,8,28,0,0,0
2023-08-28,조양동,46613,29088,17524,0,없음,데이터없음,0,없음,0,0,90,20.7,22.2,14.0,12.4,0,2023,8,28,0,0,0
2023-08-28,죽왕면,10773,4564,6209,0,없음,데이터없음,0,없음,0,0,90,20.7,22.2,14.0,12.4,0,2023,8,28,0,0,0
2023-08-28,천곡동,42847,33029,9817,0,없음,데이터없음,0,없음,0,0,106,21.3,24.8,7.0,2.2,0,2023,8,28,0,0,0
2023-08-28,청일면,1582,942,640,0,없음,데이터없음,0,없음,0,0,212,20.1,24.2,5.0,1.6,0,2023,8,28,0,0,0
2023-08-28,홍천읍,40313,29554,10759,0,없음,데이터없음,0,없음,0,0,212,20.1,24.2,5.0,1.6,0,2023,8,28,0,0,0
2023-08-28,황지동,18613,14724,3888,0,없음,데이터없음,0,없음,0,0,216,17.7,22.5,0.0,0.0,0,2023,8,28,0,0,0
2023-08-28,효자1동,1939,1614,326,0,없음,데이터없음,0,없음,0,0,101,20.4,22.6,9.0,4.9,0,2023,8,28,0,0,0
2023-08-29,강동면,14504,6573,7931,0,없음,데이터없음,1,없음,0,0,105,21.9,31.2,3.0,1.7,0,2023,8,29,0,0,0
2023-08-29,경포동,38878,20836,18042,0,없음,데이터없음,1,없음,0,0,105,21.9,31.2,3.0,1.7,0,2023,8,29,0,0,0
2023-08-29,고한읍,8740,4760,3980,0,없음,데이터없음,1,없음,0,0,216,21.0,26.4,4.0,2.7,0,2023,8,29,0,0,0
2023-08-29,공근면,3101,1652,1449,0,없음,데이터없음,1,없음,0,0,114,22.5,28.9,9.0,10.6,0,2023,8,29,0,0,0
2023-08-29,김화읍,2625,1886,738,0,없음,데이터없음,1,없음,0,0,95,21.5,24.3,9.0,43.4,0,2023,8,29,0,0,0
2023-08-29,대화면,6090,4694,1396,0,없음,데이터없음,1,없음,0,0,121,21.9,29.5,7.0,14.8,0,2023,8,29,0,0,0
2023-08-29,둔내면,9124,3924,5201,0,없음,데이터없음,1,없음,0,0,100,19.5,25.0,4.0,3.5,0,2023,8,29,0,0,0
2023-08-29,묵호동,8449,4046,4403,0,없음,데이터없음,1,없음,0,0,106,21.7,30.2,3.0,0.6,0,2023,8,29,0,0,0
2023-08-29,발한동,9474,7301,2174,0,없음,데이터없음,1,없음,0,0,106,21.7,30.2,3.0,0.6,0,2023,8,29,0,0,0
2023-08-29,봉평면,12831,5299,7532,0,없음,데이터없음,1,없음,0,0,100,19.5,25.0,4.0,3.5,0,2023,8,29,0,0,0
2023-08-29,사내면,5898,3619,2278,0,없음,데이터없음,1,없음,0,0,95,21.5,24.3,9.0,43.4,0,2023,8,29,0,0,0
2023-08-29,사북읍,15634,6160,9474,0,없음,데이터없음,1,없음,0,0,216,21.0,26.4,4.0,2.7,0,2023,8,29,0,0,0
2023-08-29,양구읍,17706,14098,3608,0,없음,데이터없음,1,없음,0,0,211,20.6,25.5,9.0,25.200000000000003,0,2023,8,29,0,0,0
2023-08-29,영월읍,23863,15592,8270,0,없음,데이터없음,1,없음,0,0,121,21.9,29.5,7.0,14.8,0,2023,8,29,0,0,0
2023-08-29,용평면,12828,3920,8908,0,없음,데이터없음,1,없음,0,0,100,19.5,25.0,4.0,3.5,0,2023,8,29,0,0,0
2023-08-29,조양동,45742,30020,15722,0,없음,데이터없음,1,없음,0,0,90,21.8,25.7,4.0,1.9,0,2023,8,29,0,0,0
2023-08-29,죽왕면,10829,4946,5884,0,없음,데이터없음,1,없음,0,0,90,21.8,25.7,4.0,1.9,0,2023,8,29,0,0,0
2023-08-29,천곡동,42756,33281,9474,0,없음,데이터없음,1,없음,0,0,106,21.7,30.2,3.0,0.6,0,2023,8,29,0,0,0
2023-08-29,청일면,1379,752,626,0,없음,데이터없음,1,없음,0,0,212,21.6,27.8,7.0,20.1,0,2023,8,29,0,0,0
2023-08-29,홍천읍,39900,28984,10916,0,없음,데이터없음,1,없음,0,0,212,21.6,27.8,7.0,20.1,0,2023,8,29,0,0,0
2023-08-29,황지동,17801,14094,3706,0,없음,데이터없음,1,없음,0,0,216,21.0,26.4,4.0,2.7,0,2023,8,29,0,0,0
2023-08-29,효자1동,2219,1894,326,0,없음,데이터없음,1,없음,0,0,101,21.3,24.6,10.0,28.4,0,2023,8,29,0,0,0
2023-08-30,강동면,12302,5985,6318,0,없음,데이터없음,2,없음,0,0,105,21.6,26.0,13.0,29.2,0,2023,8,30,0,0,0
2023-08-30,경포동,36393,20758,15634,0,없음,데이터없음,2,없음,0,0,105,21.6,26.0,13.0,29.2,0,2023,8,30,0,0,0
2023-08-30,고한읍,9048,4795,4252,0,없음,데이터없음,2,없음,0,0,216,18.8,23.3,12.0,30.2,0,2023,8,30,0,0,0
2023-08-30,공근면,3122,1722,1400,0,없음,데이터없음,2,없음,0,0,114,19.9,22.5,14.0,28.0,0,2023,8,30,0,0,0
2023-08-30,김화읍,3412,2376,1036,0,없음,데이터없음,2,없음,0,0,95,19.7,25.3,0.0,0.0,0,2023,8,30,0,0,0
2023-08-30,대화면,5604,4319,1284,0,없음,데이터없음,2,없음,0,0,121,19.4,22.6,13.0,59.4,0,2023,8,30,0,0,0
2023-08-30,둔내면,10244,3759,6486,0,없음,데이터없음,2,없음,0,0,100,16.9,20.7,13.0,27.1,0,2023,8,30,0,0,0
2023-08-30,묵호동,6853,3367,3486,0,없음,데이터없음,2,없음,0,0,106,20.9,24.7,14.0,34.9,0,2023,8,30,0,0,0
2023-08-30,발한동,8946,6811,2135,0,없음,데이터없음,2,없음,0,0,106,20.9,24.7,14.0,34.9,0,2023,8,30,0,0,0
2023-08-30,봉평면,11102,4966,6136,0,없음,데이터없음,2,없음,0,0,100,16.9,20.7,13.0,27.1,0,2023,8,30,0,0,0
2023-08-30,사내면,7175,3997,3178,0,없음,데이터없음,2,없음,0,0,95,19.7,25.3,0.0,0.0,0,2023,8,30,0,0,0
2023-08-30,사북읍,15484,5950,9534,0,없음,데이터없음,2,없음,0,0,216,18.8,23.3,12.0,30.2,0,2023,8,30,0,0,0
2023-08-30,양구읍,18672,14606,4067,0,없음,데이터없음,2,없음,0,0,211,19.4,24.7,8.0,13.6,0,2023,8,30,0,0,0
2023-08-30,영월읍,22998,15474,7525,0,없음,데이터없음,2,없음,0,0,121,19.4,22.6,13.0,59.4,0,2023,8,30,0,0,0
2023-08-30,용평면,12572,4102,8470,0,없음,데이터없음,2,없음,0,0,100,16.9,20.7,13.0,27.1,0,2023,8,30,0,0,0
2023-08-30,조양동,43992,29680,14312,0,없음,데이터없음,2,없음,0,0,90,20.8,24.5,10.0,22.9,0,2023,8,30,0,0,0
2023-08-30,죽왕면,9908,4809,5100,0,없음,데이터없음,2,없음,0,0,90,20.8,24.5,10.0,22.9,0,2023,8,30,0,0,0
2023-08-30,천곡동,41954,32865,9090,0,없음,데이터없음,2,없음,0,0,106,20.9,24.7,14.0,34.9,0,2023,8,30,0,0,0
2023-08-30,청일면,1183,710,472,0,없음,데이터없음,2,없음,0,0,212,19.3,24.2,8.0,14.1,0,2023,8,30,0,0,0
2023-08-30,홍천읍,40075,29015,11060,0,없음,데이터없음,2,없음,0,0,212,19.3,24.2,8.0,14.1,0,2023,8,30,0,0,0
2023-08-30,황지동,17647,14098,3549,0,없음,데이터없음,2,없음,0,0,216,18.8,23.3,12.0,30.2,0,2023,8,30,0,0,0
2023-08-30,효자1동,2114,1844,270,0,없음,데이터없음,2,없음,0,0,101,20.2,26.0,8.0,11.6,0,2023,8,30,0,0,0
2023-08-31,강동면,14368,7080,7287,0,없음,데이터없음,3,없음,0,0,105,21.0,28.1,0.0,0.0,0,2023,8,31,0,0,0
2023-08-31,경포동,39522,22004,17518,0,없음,데이터없음,3,없음,0,0,105,21.0,28.1,0.0,0.0,0,2023,8,31,0,0,0
2023-08-31,고한읍,10178,5232,4946,0,없음,데이터없음,3,없음,0,0,216,18.2,25.5,0.0,0.0,0,2023,8,31,0,0,0
2023-08-31,공근면,3328,1792,1536,0,없음,데이터없음,3,없음,0,0,114,19.8,27.0,0.0,0.0,0,2023,8,31,0,0,0
2023-08-31,김화읍,3535,2352,1183,0,없음,데이터없음,3,없음,0,0,95,18.7,27.2,0.0,0.0,0,2023,8,31,0,0,0
2023-08-31,대화면,6153,4630,1522,0,없음,데이터없음,3,없음,0,0,121,18.9,25.7,0.0,0.0,0,2023,8,31,0,0,0
2023-08-31,둔내면,10742,4095,6646,0,없음,데이터없음,3,없음,0,0,100,13.8,23.2,0.0,0.0,0,2023,8,31,0,0,0
2023-08-31,묵호동,8418,4529,3888,0,없음,데이터없음,3,없음,0,0,106,20.1,24.9,0.0,0.0,0,2023,8,31,0,0,0
2023-08-31,발한동,9824,7620,2205,0,없음,데이터없음,3,없음,0,0,106,20.1,24.9,0.0,0.0,0,2023,8,31,0,0,0
2023-08-31,봉평면,12600,5582,7018,0,없음,데이터없음,3,없음,0,0,100,13.8,23.2,0.0,0.0,0,2023,8,31,0,0,0
2023-08-31,사내면,6968,4008,2961,0,없음,데이터없음,3,없음,0,0,95,18.7,27.2,0.0,0.0,0,2023,8,31,0,0,0
2023-08-31,사북읍,15848,6174,9674,0,없음,데이터없음,3,없음,0,0,216,18.2,25.5,0.0,0.0,0,2023,8,31,0,0,0
2023-08-31,양구읍,19159,14861,4298,0,없음,데이터없음,3,없음,0,0,211,19.1,26.9,0.0,0.0,0,2023,8,31,0,0,0
2023-08-31,영월읍,24664,15978,8687,0,없음,데이터없음,3,없음,0,0,121,18.9,25.7,0.0,0.0,0,2023,8,31,0,0,0
2023-08-31,용평면,12698,3962,8736,0,없음,데이터없음,3,없음,0,0,100,13.8,23.2,0.0,0.0,0,2023,8,31,0,0,0
2023-08-31,조양동,45658,30968,14690,0,없음,데이터없음,3,없음,0,0,90,19.5,25.9,0.0,0.0,0,2023,8,31,0,0,0
2023-08-31,죽왕면,11354,5134,6220,0,없음,데이터없음,3,없음,0,0,90,19.5,25.9,0.0,0.0,0,2023,8,31,0,0,0
2023-08-31,천곡동,44205,35045,9159,0,없음,데이터없음,3,없음,0,0,106,20.1,24.9,0.0,0.0,0,2023,8,31,0,0,0
2023-08-31,청일면,1575,934,640,0,없음,데이터없음,3,없음,0,0,212,19.3,27.0,0.0,0.0,0,2023,8,31,0,0,0
2023-08-31,홍천읍,42752,30254,12498,0,없음,데이터없음,3,없음,0,0,212,19.3,27.0,0.0,0.0,0,2023,8,31,0,0,0
2023-08-31,황지동,17990,14483,3507,0,없음,데이터없음,3,없음,0,0,216,18.2,25.5,0.0,0.0,0,2023,8,31,0,0,0
2023-08-31,효자1동,2202,1883,318,0,없음,데이터없음,3,없음,0,0,101,19.9,27.6,0.0,0.0,0,2023,8,31,0,0,0
